"id","timestamp","x","y","z"
2033,2015-10-16 03:29:56.000,404841.92759475,5872740.56917197,2.898
2033,2015-10-16 03:33:08.000,404841.9623487,5872740.5681401,2.898
2033,2015-10-16 03:36:21.000,404841.98094371,5872740.58090599,2.898
2033,2015-10-16 03:39:06.000,404842.00299829,5872740.61191288,2.898
2033,2015-10-16 03:42:45.000,404842.00204772,5872740.58490112,2.898
2033,2015-10-16 03:46:00.000,404842.2962241,5872739.62450965,2.898
2033,2015-10-16 03:48:16.000,404842.43863395,5872739.72203272,2.898
2033,2015-10-16 03:52:51.000,404842.45658719,5872739.74797374,2.898
2033,2015-10-16 03:54:41.000,404842.46874062,5872739.77693312,2.898
2033,2015-10-16 03:59:44.000,404842.48672053,5872739.82380827,2.898
2033,2015-10-16 04:01:06.000,404842.49933768,5872739.84431893,2.898
2033,2015-10-16 04:01:34.000,404842.50238434,5872739.85688041,2.898
2033,2015-10-16 04:10:16.000,404842.52510125,5872739.971981,2.898
2033,2015-10-16 04:19:25.000,404842.50564099,5872740.04914318,2.898
2033,2015-10-16 04:26:45.000,404841.52887906,5872740.07694242,2.898
2033,2015-10-16 04:29:31.000,404841.51388394,5872740.06930392,2.898
2033,2015-10-16 04:35:00.000,404841.47026335,5872740.05124133,2.898
2033,2015-10-16 04:36:50.000,404841.44369299,5872740.0271002,2.898
2033,2015-10-16 04:39:09.000,404841.40604582,5872740.0279688,2.898
2033,2015-10-16 04:42:49.000,404841.4288876,5872740.02659917,2.898
2033,2015-10-16 04:46:00.000,404841.48008897,5872740.01143232,2.898
2033,2015-10-16 04:48:19.000,404841.51183675,5872740.01975422,2.898
2033,2015-10-16 04:55:11.000,404841.58067104,5872740.06969265,2.898
2033,2015-10-16 04:57:02.000,404841.58016446,5872740.07675824,2.898
2033,2015-10-16 04:57:56.000,404841.58884022,5872740.0928993,2.898
2033,2015-10-16 05:00:41.000,404841.58018655,5872740.08135498,2.898
2033,2015-10-16 05:02:30.000,404841.59682148,5872740.07894388,2.898
2033,2015-10-16 05:02:58.000,404841.59429745,5872740.12015328,2.898
2033,2015-10-16 05:06:39.000,404831.47043256,5872734.06686914,2.898
2033,2015-10-16 05:08:55.000,404840.57967375,5872740.12409202,2.898
2033,2015-10-16 05:09:23.000,404840.60095488,5872740.12507156,2.898
2033,2015-10-16 05:14:53.000,404840.58662023,5872739.90636391,2.898
2033,2015-10-16 05:15:47.000,404840.4907528,5872740.00917238,2.484
2033,2015-10-16 05:17:38.000,404844.57818131,5872738.65890089,2.484
2033,2015-10-16 05:18:32.000,404848.8293922,5872738.97350324,2.277
2033,2015-10-16 05:20:22.000,404857.57195209,5872741.08079597,2.484
2033,2015-10-16 05:23:08.000,404848.82786411,5872734.76420781,2.484
2033,2015-10-16 05:24:02.000,404840.6162522,5872738.26692132,2.484
2033,2015-10-16 05:24:58.000,404837.27818444,5872736.19948692,2.898
2033,2015-10-16 05:25:26.000,404837.63787993,5872735.93265114,2.898
2033,2015-10-16 05:33:13.000,404816.71151805,5872738.93431145,2.691
2033,2015-10-16 05:34:08.000,404807.31998512,5872738.79081784,2.691
2033,2015-10-16 05:35:57.000,404790.44941439,5872739.92793935,2.691
2033,2015-10-16 05:36:52.000,404785.13496334,5872740.56981067,2.691
2033,2015-10-16 05:37:49.000,404782.30942544,5872730.60321505,3.105
2033,2015-10-16 05:38:15.000,404781.85097467,5872730.63415882,3.105
2033,2015-10-16 05:38:42.000,404781.27668307,5872730.57457564,3.312
2033,2015-10-16 05:39:38.000,404781.3485903,5872730.34817604,3.312
2033,2015-10-16 05:41:56.000,404780.2232074,5872731.49296176,3.105
2033,2015-10-16 05:42:23.000,404779.63086422,5872731.31678297,3.312
2033,2015-10-16 05:43:17.000,404778.30613042,5872731.36570001,3.312
2033,2015-10-16 05:43:44.000,404775.24922352,5872731.28424123,3.312
2033,2015-10-16 05:44:13.000,404774.14214328,5872730.12002141,2.898
2033,2015-10-16 05:44:40.000,404772.50274799,5872730.20517092,2.898
2033,2015-10-16 05:45:08.000,404769.94671951,5872731.16167581,2.898
2033,2015-10-16 05:46:57.000,404745.9340046,5872726.60602546,2.484
2033,2015-10-16 05:47:54.000,404740.15133638,5872730.19117652,2.691
2033,2015-10-16 05:50:37.000,404720.88309772,5872746.43835087,3.312
2033,2015-10-16 05:51:32.000,404708.98570937,5872730.28697484,3.519
2033,2015-10-16 05:53:50.000,404706.93791852,5872730.40806179,3.312
2033,2015-10-16 05:55:12.000,404715.28069981,5872735.79113675,3.312
2033,2015-10-16 05:56:07.000,404718.63534444,5872736.13122014,3.312
2033,2015-10-16 05:57:02.000,404727.63258763,5872737.00224808,2.691
2033,2015-10-16 05:57:57.000,404738.3435133,5872730.49509292,2.691
2033,2015-10-16 06:00:16.000,404734.63594388,5872721.66827934,3.105
2033,2015-10-16 06:00:42.000,404731.62292976,5872718.3970944,3.105
2033,2015-10-16 06:02:32.000,404725.23379747,5872712.43688752,2.898
2033,2015-10-16 06:04:23.000,404713.80816681,5872714.86713418,3.312
2033,2015-10-16 06:05:17.000,404720.38949866,5872714.36141257,3.312
2033,2015-10-16 06:06:13.000,404724.34012964,5872717.69936347,2.898
2033,2015-10-16 06:06:41.000,404726.25741844,5872720.2908572,2.277
2033,2015-10-16 06:07:09.000,404732.37077175,5872723.19496828,2.898
2033,2015-10-16 06:08:02.000,404741.8141511,5872724.91437935,2.691
2033,2015-10-16 06:08:31.000,404741.83605983,5872727.48882782,2.691
2033,2015-10-16 06:12:38.000,404729.67359485,5872725.3013664,2.691
2033,2015-10-16 06:13:32.000,404737.66635471,5872735.632839,2.898
2033,2015-10-16 06:15:23.000,404738.16943591,5872732.77451463,2.484
2033,2015-10-16 06:16:44.000,404744.92307185,5872749.85886499,2.484
2033,2015-10-16 06:17:40.000,404740.37465692,5872738.74870406,2.484
2033,2015-10-16 06:19:04.000,404737.45421173,5872722.03633686,2.484
2033,2015-10-16 06:20:26.000,404790.11875303,5872725.69048772,2.07
2033,2015-10-16 06:21:48.000,404812.30727729,5872731.26445418,2.484
2033,2015-10-16 06:22:44.000,404831.28392376,5872734.37607317,2.484
2033,2015-10-16 06:23:38.000,404853.82633353,5872736.59389641,2.691
2033,2015-10-16 06:24:32.000,404876.5694176,5872745.85683493,3.105
2033,2015-10-16 06:25:29.000,404889.77738395,5872753.0821226,2.07
2033,2015-10-16 06:26:23.000,404901.21757371,5872756.01648717,2.484
2033,2015-10-16 06:28:12.000,404917.31397541,5872758.98493655,2.691
2033,2015-10-16 06:29:08.000,404920.1701408,5872759.74511537,3.105
2033,2015-10-16 06:30:02.000,404921.13756425,5872757.42060582,3.105
2033,2015-10-16 06:30:31.000,404923.29163451,5872757.57772311,2.484
2033,2015-10-16 06:31:53.000,404956.52513702,5872750.18179462,2.484
2033,2015-10-16 06:32:48.000,404959.24195283,5872759.36725594,2.484
2033,2015-10-16 06:35:33.000,404996.96338786,5872749.2885867,2.484
2033,2015-10-16 06:37:23.000,405011.80151429,5872742.34735659,3.105
2033,2015-10-16 06:38:18.000,405013.9556186,5872742.10491843,3.105
2033,2015-10-16 06:41:03.000,404990.03998553,5872760.23092904,2.691
2033,2015-10-16 06:44:44.000,404924.67758221,5872755.30710568,2.691
2033,2015-10-16 06:45:37.000,404905.6578543,5872748.55096872,2.691
2033,2015-10-16 06:46:32.000,404890.23891982,5872744.12320826,2.691
2033,2015-10-16 06:47:56.000,404873.78631505,5872736.50205256,2.484
2033,2015-10-16 06:48:22.000,404871.6918902,5872734.96588421,2.484
2033,2015-10-16 06:49:17.000,404855.5205087,5872725.80672772,2.484
2033,2015-10-16 06:51:08.000,404836.08592737,5872720.8685513,2.07
2033,2015-10-16 06:52:02.000,404822.12807002,5872716.88647552,1.656
2033,2015-10-16 06:53:52.000,404811.99816517,5872710.46443539,3.312
2033,2015-10-16 06:54:48.000,404814.07264358,5872711.00588775,4.14
2033,2015-10-16 06:55:43.000,404824.14181679,5872714.55389036,3.726
2033,2015-10-16 06:57:05.000,404841.49826003,5872718.25861653,3.726
2033,2015-10-16 06:59:22.000,404870.80355578,5872725.75385131,2.484
2033,2015-10-16 07:02:07.000,404896.54396353,5872745.14855149,3.105
2033,2015-10-16 07:09:01.000,405005.99959768,5872760.37099695,3.105
2033,2015-10-16 07:13:07.000,404999.00967951,5872747.64177643,3.105
2033,2015-10-16 07:14:30.000,404997.71383965,5872751.33640769,3.312
2033,2015-10-16 07:15:53.000,404989.6541433,5872760.66410412,2.484
2033,2015-10-16 07:16:48.000,404978.15065962,5872758.70735161,2.484
2033,2015-10-16 07:17:42.000,404965.63605928,5872759.78494159,2.484
2033,2015-10-16 07:19:33.000,404945.38155391,5872753.98165579,2.898
2033,2015-10-16 07:21:51.000,404910.50263413,5872750.61064608,2.898
2033,2015-10-16 07:22:18.000,404907.96719866,5872752.08385707,2.898
2033,2015-10-16 07:23:13.000,404903.08475535,5872747.29511293,3.312
2033,2015-10-16 07:26:53.000,404868.7169104,5872722.49231893,2.484
2033,2015-10-16 07:27:20.000,404865.11629904,5872720.61688314,2.484
2033,2015-10-16 07:27:46.000,404859.27971201,5872719.88659264,3.519
2033,2015-10-16 07:29:39.000,404842.82345451,5872726.8021691,3.105
2033,2015-10-16 07:33:17.000,404804.31268237,5872725.59810517,3.726
2033,2015-10-16 07:35:08.000,404776.12661436,5872726.01795113,2.898
2033,2015-10-16 07:36:03.000,404759.19928508,5872723.68717792,2.484
2033,2015-10-16 07:36:57.000,404738.85459934,5872717.36545996,2.691
2033,2015-10-16 07:38:47.000,404728.86288773,5872717.30321476,2.898
2033,2015-10-16 07:39:15.000,404721.62241237,5872717.97967258,2.898
2033,2015-10-16 07:40:09.000,404715.89353052,5872723.27582055,2.898
2033,2015-10-16 07:41:33.000,404715.898023,5872738.00557861,3.105
2033,2015-10-16 07:42:55.000,404709.72245455,5872754.70020988,3.105
2033,2015-10-16 07:48:52.000,404716.48604817,5872786.74276927,2.898
2033,2015-10-16 07:49:46.000,404719.86556338,5872774.61471508,3.105
2033,2015-10-16 07:50:42.000,404724.10479444,5872759.68685947,3.105
2033,2015-10-16 07:52:32.000,404724.27498132,5872733.46792546,3.105
2033,2015-10-16 07:55:17.000,404725.96972045,5872711.24610685,3.105
2033,2015-10-16 07:56:13.000,404730.57729329,5872698.97810306,3.105
2033,2015-10-16 07:57:35.000,404726.42455659,5872692.83180465,3.312
2033,2015-10-16 07:58:03.000,404726.7477067,5872690.9759175,3.312
2033,2015-10-16 07:58:56.000,404726.48645581,5872686.66235227,3.933
2033,2015-10-16 08:06:17.000,404649.5382628,5872697.39817701,3.519
2033,2015-10-16 08:08:07.000,404616.99480745,5872696.29486027,3.312
2033,2015-10-16 08:10:52.000,404597.84000117,5872688.24717768,3.105
2033,2015-10-16 08:11:47.000,404604.70112049,5872687.25480006,3.312
2033,2015-10-16 08:12:43.000,404608.68473258,5872691.69850881,3.105
2033,2015-10-16 08:13:38.000,404615.00639461,5872698.42037857,3.312
2033,2015-10-16 08:15:54.000,404631.0986544,5872708.70675567,2.691
2033,2015-10-16 08:20:02.000,404639.53187881,5872722.77972075,2.484
2033,2015-10-16 08:20:57.000,404647.51449141,5872709.84017535,2.898
2033,2015-10-16 08:21:52.000,404652.39576826,5872706.54462748,2.691
2033,2015-10-16 08:23:43.000,404667.48639705,5872722.91449143,3.519
2033,2015-10-16 08:24:36.000,404674.26591957,5872732.8675831,3.519
2033,2015-10-16 08:26:28.000,404703.60347778,5872731.98940432,2.691
2033,2015-10-16 08:27:22.000,404716.44420739,5872729.89918708,3.519
2033,2015-10-16 08:28:17.000,404716.94857575,5872740.65971284,3.519
2033,2015-10-16 08:29:13.000,404716.51259538,5872747.39043317,3.519
2033,2015-10-16 08:30:06.000,404715.92968714,5872748.69685507,3.105
2033,2015-10-16 08:31:01.000,404724.83212193,5872751.77612236,3.105
2033,2015-10-16 08:32:52.000,404736.90142332,5872746.92211132,2.691
2033,2015-10-16 08:35:37.000,404729.26432331,5872742.37385377,2.484
2033,2015-10-16 08:36:31.000,404727.98050836,5872734.970563,2.484
2033,2015-10-16 08:37:26.000,404726.40159706,5872720.13008169,2.691
2033,2015-10-16 08:39:18.000,404749.4982321,5872693.27842085,2.691
2033,2015-10-16 08:39:44.000,404754.28554812,5872686.41902184,2.691
2033,2015-10-16 08:40:12.000,404756.84979785,5872683.49126821,3.933
2033,2015-10-16 08:42:02.000,404787.17008907,5872697.01844578,4.347
2033,2015-10-16 08:42:58.000,404795.79804589,5872703.23281423,3.312
2033,2015-10-16 08:43:53.000,404801.83713681,5872710.71474177,3.312
2033,2015-10-16 08:45:43.000,404805.24772752,5872725.52307557,3.726
2033,2015-10-16 08:47:33.000,404835.00240586,5872722.06537562,3.105
2033,2015-10-16 08:48:26.000,404847.60639773,5872716.27310367,2.691
2033,2015-10-16 08:53:02.000,404850.51964673,5872721.26919093,3.105
2033,2015-10-16 08:53:58.000,404833.07100957,5872715.17314675,3.105
2033,2015-10-16 08:55:47.000,404796.12853084,5872708.98926886,4.347
2033,2015-10-16 08:57:10.000,404767.10568987,5872710.93497262,3.519
2033,2015-10-16 08:59:27.000,404721.27470318,5872693.0693572,3.933
2033,2015-10-16 09:00:21.000,404699.93737923,5872683.94618947,3.933
2033,2015-10-16 09:02:12.000,404660.27500237,5872686.66665645,3.726
2033,2015-10-16 09:03:07.000,404645.8883083,5872692.46625693,4.554
2033,2015-10-16 09:04:02.000,404631.61355838,5872692.14564748,4.14
2033,2015-10-16 09:04:57.000,404615.44953772,5872687.53795612,2.691
2033,2015-10-16 09:05:24.000,404609.15834747,5872682.75874845,2.691
2033,2015-10-16 09:05:53.000,404605.29348852,5872677.01357645,4.347
2033,2015-10-16 09:09:33.000,404586.50757711,5872637.70784397,3.312
2033,2015-10-16 09:10:28.000,404584.83831436,5872635.19404,3.519
2033,2015-10-16 09:14:06.000,404566.81005296,5872634.78014867,3.519
2033,2015-10-16 09:15:02.000,404574.00674256,5872600.54118699,3.519
2033,2015-10-16 09:15:56.000,404571.34237615,5872596.80128158,3.519
2033,2015-10-16 09:17:46.000,404573.29689074,5872565.3470106,4.554
2033,2015-10-16 09:18:42.000,404578.45273795,5872549.2492541,4.761
2033,2015-10-16 09:19:37.000,404578.15699578,5872530.54010008,4.968
2033,2015-10-16 09:20:31.000,404578.54049977,5872527.44510762,4.347
2033,2015-10-16 09:24:39.000,404576.09863241,5872527.78588871,3.105
2033,2015-10-16 09:28:19.000,404583.02639792,5872541.56116758,3.105
2033,2015-10-16 09:28:47.000,404585.93298766,5872543.65997996,5.175
2033,2015-10-16 09:29:42.000,404589.41261995,5872550.09260148,4.761
2033,2015-10-16 09:30:37.000,404598.20958333,5872557.08990897,2.484
2033,2015-10-16 09:31:32.000,404606.91919414,5872557.41699966,3.105
2033,2015-10-16 09:32:26.000,404609.91044269,5872556.28741704,3.519
2033,2015-10-16 09:33:23.000,404608.72613828,5872553.01037933,1.656
2033,2015-10-16 09:33:49.000,404609.03639632,5872551.60487766,1.656
2033,2015-10-16 09:35:12.000,404615.43750638,5872541.61270925,2.691
2033,2015-10-16 09:36:07.000,404619.82406479,5872534.50338462,1.863
2033,2015-10-16 09:38:51.000,404640.18932008,5872505.97760972,3.519
2033,2015-10-16 09:41:36.000,404637.79938538,5872456.99146477,2.691
2033,2015-10-16 09:42:32.000,404647.60948452,5872454.04337158,2.484
2033,2015-10-16 09:44:23.000,404676.53563766,5872453.50651091,4.14
2033,2015-10-16 09:46:11.000,404700.75596028,5872444.3440175,3.105
2033,2015-10-16 09:47:07.000,404708.35778167,5872432.46703373,3.519
2033,2015-10-16 09:48:58.000,404730.80016492,5872427.93506098,1.863
2033,2015-10-16 09:49:25.000,404736.43411944,5872430.75951286,1.863
2033,2015-10-16 09:49:51.000,404739.395342,5872436.53555586,3.519
2033,2015-10-16 09:50:47.000,404747.79638399,5872430.72938804,3.105
2033,2015-10-16 09:54:28.000,404765.62006428,5872445.75835079,3.312
2033,2015-10-16 09:55:21.000,404766.78122139,5872445.60991397,3.105
2033,2015-10-16 09:58:06.000,404724.98765993,5872468.37617598,3.105
2033,2015-10-16 09:59:29.000,404715.83046189,5872468.21906858,3.105
2033,2015-10-16 10:03:38.000,404721.80921215,5872505.15730784,3.519
2033,2015-10-16 10:04:31.000,404716.39108115,5872506.59162288,3.105
2033,2015-10-16 10:07:16.000,404683.96890155,5872505.19092887,3.312
2033,2015-10-16 10:08:13.000,404679.47531224,5872509.21303944,3.933
2033,2015-10-16 10:10:01.000,404669.89630616,5872520.63674502,4.14
2033,2015-10-16 10:10:57.000,404664.34194317,5872531.23650418,2.691
2033,2015-10-16 10:15:31.000,404601.65520183,5872533.65507864,3.519
2033,2015-10-16 10:16:26.000,404592.51377155,5872537.51365299,5.175
2033,2015-10-16 10:17:22.000,404592.45010606,5872549.00854469,3.105
2033,2015-10-16 10:18:16.000,404588.45691259,5872562.85040634,4.347
2033,2015-10-16 10:21:57.000,404589.31027289,5872604.74922012,4.554
2033,2015-10-16 10:23:46.000,404590.62149894,5872620.10373363,4.554
2033,2015-10-16 10:24:16.000,404595.63283524,5872627.45612244,3.726
2033,2015-10-16 10:28:23.000,404631.24346404,5872678.52084365,3.726
2033,2015-10-16 10:29:44.000,404636.67196127,5872687.81160338,4.347
2033,2015-10-16 10:30:41.000,404647.42051041,5872685.37829774,4.14
2033,2015-10-16 10:32:01.000,404657.91394453,5872679.93723923,3.312
2033,2015-10-16 10:34:46.000,404655.75792746,5872646.92879843,4.347
2033,2015-10-16 10:39:21.000,404732.88957382,5872635.40642467,3.105
2033,2015-10-16 10:40:17.000,404735.26585626,5872633.10355434,3.105
2033,2015-10-16 10:41:12.000,404737.59939511,5872632.10280043,5.382
2033,2015-10-16 10:42:08.000,404737.53112026,5872630.54364544,5.589
2033,2015-10-16 10:43:58.000,404758.82756676,5872617.78535264,3.105
2033,2015-10-16 10:44:53.000,404766.53020393,5872618.06544975,3.105
2033,2015-10-16 10:45:19.000,404768.01155871,5872618.74100325,6.003
2033,2015-10-16 10:45:47.000,404770.23766977,5872621.6324653,2.898
2033,2015-10-16 10:47:37.000,404802.04662605,5872653.90769163,3.519
2033,2015-10-16 10:50:21.000,404840.9513457,5872670.77791369,3.519
2033,2015-10-16 10:51:45.000,404866.86889143,5872669.79244535,3.105
2033,2015-10-16 10:53:06.000,404882.82283532,5872681.10770272,3.105
2033,2015-10-16 10:54:02.000,404901.70912793,5872694.70993638,3.312
2033,2015-10-16 10:55:25.000,404917.71374342,5872698.6892041,4.761
2033,2015-10-16 10:55:53.000,404920.36998834,5872702.54896142,3.312
2033,2015-10-16 10:57:14.000,404919.2728278,5872713.51464349,3.933
2033,2015-10-16 10:57:43.000,404927.61608951,5872719.65296373,4.968
2033,2015-10-16 10:58:10.000,404935.63637076,5872722.10893018,4.968
2033,2015-10-16 10:58:37.000,404942.99256497,5872723.06987174,4.968
2033,2015-10-16 10:59:33.000,404957.66975552,5872727.51471705,3.726
2033,2015-10-16 11:05:03.000,405022.19700529,5872731.91689636,3.933
2033,2015-10-16 11:05:58.000,405032.13780906,5872728.24319515,3.933
2033,2015-10-16 11:06:54.000,405037.39956226,5872725.36681372,2.898
2033,2015-10-16 11:07:47.000,405060.63747634,5872704.28597203,2.898
2033,2015-10-16 11:08:42.000,405062.83106538,5872695.71407296,3.726
2033,2015-10-16 11:09:37.000,405065.65856019,5872685.79822625,3.105
2033,2015-10-16 11:10:33.000,405071.46198584,5872667.72985292,3.105
2033,2015-10-16 11:11:28.000,405072.96440319,5872655.36192576,3.519
2033,2015-10-16 11:12:22.000,405072.22420986,5872651.14500368,3.105
2033,2015-10-16 11:14:14.000,405063.09995742,5872628.26415204,4.761
2033,2015-10-16 11:14:40.000,405064.63662072,5872621.8044001,2.898
2033,2015-10-16 11:15:09.000,405063.62673622,5872615.94366598,2.898
2033,2015-10-16 11:15:34.000,405065.24925169,5872610.38764218,2.898
2033,2015-10-16 11:16:59.000,405062.46089147,5872590.32893973,2.898
2033,2015-10-16 11:17:52.000,405059.34639675,5872583.80274688,4.554
2033,2015-10-16 11:18:47.000,405049.20045986,5872585.15481846,2.484
2033,2015-10-16 11:19:44.000,405046.57027216,5872589.23212033,3.105
2033,2015-10-16 11:20:38.000,405046.0690523,5872594.63920565,2.484
2033,2015-10-16 11:23:22.000,405031.73506035,5872627.71189718,2.691
2033,2015-10-16 11:23:50.000,405028.41547479,5872629.14425325,2.691
2033,2015-10-16 11:24:16.000,405025.15227253,5872630.97075287,3.312
2033,2015-10-16 11:25:13.000,405024.5838669,5872643.37763727,3.933
2033,2015-10-16 11:26:08.000,405026.23066738,5872656.16756932,2.691
2033,2015-10-16 11:27:57.000,405036.57392062,5872679.93448676,3.726
2033,2015-10-16 11:28:24.000,405039.03669563,5872683.17665239,3.726
2033,2015-10-16 11:29:20.000,405034.7156702,5872680.31007203,3.726
2033,2015-10-16 11:29:47.000,405031.26472354,5872677.75672553,3.105
2033,2015-10-16 11:31:38.000,405012.30989173,5872684.63963446,5.175
2033,2015-10-16 11:33:27.000,404990.26590886,5872683.27749739,4.347
2033,2015-10-16 11:36:13.000,404997.89840046,5872705.61363983,3.519
2033,2015-10-16 11:36:39.000,405002.05194743,5872706.25495966,3.933
2033,2015-10-16 11:37:07.000,405004.85931397,5872705.32390874,3.933
2033,2015-10-16 11:38:02.000,405007.18128311,5872706.16793089,5.589
2033,2015-10-16 11:38:58.000,405009.32992189,5872707.47233632,4.968
2033,2015-10-16 11:40:46.000,405009.36683103,5872707.44415671,3.312
2033,2015-10-16 11:42:10.000,404982.23046301,5872705.23087675,3.105
2033,2015-10-16 11:45:23.000,404945.96610225,5872707.83070387,3.933
2033,2015-10-16 11:46:16.000,404938.58430678,5872700.9561494,2.691
2033,2015-10-16 11:47:12.000,404921.05789357,5872707.79613367,4.14
2033,2015-10-16 11:49:01.000,404898.71032456,5872715.24090963,3.933
2033,2015-10-16 11:49:29.000,404893.39768146,5872713.45211173,3.312
2033,2015-10-16 11:49:57.000,404886.1197942,5872701.73117258,3.726
2033,2015-10-16 11:50:53.000,404876.17837917,5872696.01065896,4.554
2033,2015-10-16 11:51:47.000,404866.00765777,5872699.8604742,4.554
2033,2015-10-16 11:52:42.000,404851.06782113,5872699.775403,4.347
2033,2015-10-16 11:53:36.000,404841.93469104,5872685.69347572,3.312
2033,2015-10-16 11:54:04.000,404832.59581709,5872686.68085305,2.691
2033,2015-10-16 11:54:32.000,404823.23303352,5872685.94099937,2.691
2033,2015-10-16 11:55:27.000,404813.23049796,5872686.54078144,2.691
2033,2015-10-16 12:00:01.000,404741.13698238,5872664.1121059,3.519
2033,2015-10-16 12:02:20.000,404694.13947124,5872639.19903187,3.519
2033,2015-10-16 12:03:41.000,404682.68950625,5872634.89231787,3.933
2033,2015-10-16 12:04:36.000,404673.25660875,5872633.7824861,3.519
2033,2015-10-16 12:05:31.000,404665.05132727,5872630.42542672,3.312
2033,2015-10-16 12:07:20.000,404642.42354688,5872611.71881724,3.519
2033,2015-10-16 12:10:33.000,404610.52501533,5872587.8288331,3.312
2033,2015-10-16 12:11:01.000,404602.91569816,5872581.88070506,3.312
2033,2015-10-16 12:13:46.000,404578.69914233,5872557.26752064,4.761
2033,2015-10-16 12:14:42.000,404569.67006808,5872554.28261141,3.933
