"id","timestamp","x","y","z"
2039,2015-11-01 06:15:37.000,404577.0396231,5872479.0378154,3.933
2039,2015-11-01 06:16:32.000,404580.01687866,5872469.98444802,3.933
2039,2015-11-01 06:17:00.000,404583.62860005,5872467.95720836,3.933
2039,2015-11-01 06:19:17.000,404595.47216942,5872460.53533738,3.933
2039,2015-11-01 06:20:12.000,404595.38731908,5872459.49951144,4.347
2039,2015-11-01 06:21:07.000,404595.49447044,5872459.36737352,3.933
2039,2015-11-01 06:22:57.000,404595.54246785,5872459.2164467,3.933
2039,2015-11-01 06:23:52.000,404595.73125668,5872458.22048963,3.933
2039,2015-11-01 06:24:47.000,404605.16126875,5872445.16160729,3.933
2039,2015-11-01 06:29:49.000,404640.23512874,5872430.7564964,3.519
2039,2015-11-01 06:31:12.000,404647.86426851,5872418.67942368,3.726
2039,2015-11-01 06:32:07.000,404654.58292907,5872417.18075953,3.933
2039,2015-11-01 06:34:26.000,404675.83745895,5872415.04792191,4.14
2039,2015-11-01 06:35:47.000,404679.40713892,5872416.83266073,4.14
2039,2015-11-01 06:37:37.000,404679.70544598,5872417.09596467,4.14
2039,2015-11-01 06:38:33.000,404679.35572905,5872416.48800954,3.933
2039,2015-11-01 06:41:17.000,404665.35690281,5872425.04446077,4.14
2039,2015-11-01 06:42:12.000,404663.30838306,5872430.82262873,4.347
2039,2015-11-01 06:43:07.000,404661.41117195,5872435.90522384,4.347
2039,2015-11-01 06:47:42.000,404660.43605529,5872437.78198002,4.761
2039,2015-11-01 06:48:37.000,404660.25828397,5872437.95478511,4.761
2039,2015-11-01 06:49:32.000,404660.19101036,5872438.0415353,4.761
2039,2015-11-01 06:50:27.000,404660.00684203,5872438.10451945,4.761
2039,2015-11-01 06:51:22.000,404659.69158906,5872438.13173626,4.761
2039,2015-11-01 06:52:18.000,404659.30816752,5872438.24443928,4.761
2039,2015-11-01 06:54:07.000,404649.97360112,5872448.43187665,4.554
2039,2015-11-01 06:55:01.000,404647.09235182,5872448.91566994,4.347
2039,2015-11-01 06:55:57.000,404636.15180295,5872446.70025333,4.554
2039,2015-11-01 06:56:52.000,404629.012767,5872445.38577849,4.14
2039,2015-11-01 06:58:42.000,404621.72430007,5872447.29413761,4.347
2039,2015-11-01 07:00:32.000,404610.44203277,5872449.68307834,4.14
2039,2015-11-01 07:01:29.000,404607.26832243,5872452.69533994,4.14
2039,2015-11-01 07:02:22.000,404604.72767906,5872454.77240369,4.14
2039,2015-11-01 07:03:16.000,404599.46980311,5872455.61988479,4.14
2039,2015-11-01 07:05:07.000,404595.6731202,5872460.68407585,3.933
2039,2015-11-01 07:06:02.000,404590.36739495,5872466.49422722,4.14
2039,2015-11-01 07:07:52.000,404586.99781219,5872474.96811257,3.933
2039,2015-11-01 07:10:10.000,404584.26623903,5872478.74091936,3.933
2039,2015-11-01 07:10:37.000,404584.52934223,5872478.97908119,3.519
2039,2015-11-01 07:12:54.000,404581.28377445,5872488.4285071,4.14
2039,2015-11-01 07:13:22.000,404581.06682726,5872490.82923901,4.14
2039,2015-11-01 07:14:18.000,404579.81439798,5872492.47478299,3.933
2039,2015-11-01 07:14:44.000,404578.65077998,5872492.79199274,3.933
2039,2015-11-01 07:15:12.000,404568.13854286,5872508.62161964,3.933
2039,2015-11-01 07:16:07.000,404566.55001394,5872516.08309369,4.347
2039,2015-11-01 07:17:04.000,404563.78963338,5872525.51205591,4.14
2039,2015-11-01 07:17:57.000,404563.13716195,5872535.002554,4.347
2039,2015-11-01 07:19:46.000,404561.66302277,5872550.61733736,4.347
2039,2015-11-01 07:20:42.000,404562.75328759,5872551.39003434,4.761
2039,2015-11-01 07:21:37.000,404567.39892735,5872556.00102418,4.761
2039,2015-11-01 07:22:32.000,404566.39351953,5872555.71419738,4.761
2039,2015-11-01 07:23:26.000,404566.23518234,5872556.12436869,4.761
2039,2015-11-01 07:24:22.000,404565.53635984,5872557.80799606,4.347
2039,2015-11-01 07:25:17.000,404564.94879879,5872561.76351045,4.761
2039,2015-11-01 07:27:06.000,404564.33082536,5872568.3249492,4.554
2039,2015-11-01 07:28:02.000,404567.4216018,5872582.51956401,4.554
2039,2015-11-01 07:28:57.000,404568.20509477,5872588.27675657,4.554
2039,2015-11-01 07:30:47.000,404572.85240002,5872598.74432519,4.14
2039,2015-11-01 07:31:44.000,404572.78600257,5872602.3645111,4.968
2039,2015-11-01 07:32:39.000,404572.74502888,5872603.17105955,4.968
2039,2015-11-01 07:33:33.000,404572.23345296,5872604.01070988,4.968
2039,2015-11-01 07:34:00.000,404572.70164956,5872604.52474907,4.968
2039,2015-11-01 07:34:26.000,404571.95155883,5872606.13472525,4.968
2039,2015-11-01 07:35:22.000,404572.51101187,5872607.43121415,4.347
2039,2015-11-01 07:36:17.000,404578.32188342,5872612.226586,4.968
2039,2015-11-01 07:37:11.000,404578.32336538,5872612.16072497,4.968
2039,2015-11-01 07:38:07.000,404578.44226595,5872612.12583599,4.968
2039,2015-11-01 07:39:01.000,404578.48708983,5872612.12471227,4.968
2039,2015-11-01 07:39:57.000,404578.88086703,5872611.90040419,4.968
2039,2015-11-01 07:40:51.000,404579.06777214,5872611.95213293,4.968
2039,2015-11-01 07:41:47.000,404578.64594477,5872611.51516546,4.968
2039,2015-11-01 07:42:42.000,404578.1240527,5872611.61105263,4.968
2039,2015-11-01 07:43:36.000,404577.81775744,5872611.88546209,4.968
2039,2015-11-01 07:44:31.000,404577.32449027,5872611.96194859,4.968
2039,2015-11-01 07:45:26.000,404576.94135408,5872612.13404529,4.968
2039,2015-11-01 07:46:21.000,404573.99864195,5872612.9146489,4.968
2039,2015-11-01 07:47:16.000,404573.8186588,5872612.93861482,4.968
2039,2015-11-01 07:48:11.000,404574.38591643,5872612.77349256,4.968
2039,2015-11-01 07:49:06.000,404574.84212909,5872612.70780435,4.968
2039,2015-11-01 07:50:01.000,404575.08634695,5872612.68612362,4.968
2039,2015-11-01 07:50:56.000,404574.92101255,5872612.6845355,4.968
2039,2015-11-01 07:51:51.000,404575.37159303,5872612.29427998,4.968
2039,2015-11-01 07:53:41.000,404583.92136527,5872603.03413554,5.589
2039,2015-11-01 07:57:49.000,404585.68245701,5872614.00296429,5.589
2039,2015-11-01 08:00:06.000,404583.68719362,5872613.45382223,5.175
2039,2015-11-01 08:01:02.000,404583.06203761,5872613.61547769,5.175
2039,2015-11-01 08:02:51.000,404583.16182161,5872612.88206659,5.382
2039,2015-11-01 08:03:47.000,404581.63497462,5872611.89889734,5.175
2039,2015-11-01 08:04:14.000,404575.96705562,5872604.41251501,5.175
2039,2015-11-01 08:04:41.000,404580.76344153,5872603.96070197,4.968
2039,2015-11-01 08:05:37.000,404586.83007366,5872607.85950621,4.968
2039,2015-11-01 08:07:27.000,404577.43390824,5872615.03637788,4.554
2039,2015-11-01 08:08:21.000,404577.99039339,5872613.07043879,4.761
2039,2015-11-01 08:09:16.000,404579.68196579,5872610.40814177,4.968
2039,2015-11-01 08:10:12.000,404579.65304039,5872609.3015081,4.761
2039,2015-11-01 08:11:06.000,404580.52840389,5872608.88119864,5.382
2039,2015-11-01 08:12:56.000,404593.44283025,5872619.68114844,5.382
2039,2015-11-01 08:13:52.000,404595.55709569,5872620.69545403,4.761
2039,2015-11-01 08:14:46.000,404596.53044452,5872626.49714918,5.175
2039,2015-11-01 08:16:10.000,404604.22619588,5872643.88697896,4.968
2039,2015-11-01 08:16:37.000,404607.79233961,5872647.62274608,5.175
2039,2015-11-01 08:17:04.000,404608.98623557,5872653.0123164,5.175
2039,2015-11-01 08:17:32.000,404613.14645948,5872655.90221151,4.347
2039,2015-11-01 08:22:08.000,404636.58462153,5872685.18123778,4.761
2039,2015-11-01 08:24:52.000,404665.92636887,5872680.00483848,4.554
2039,2015-11-01 08:26:42.000,404674.16884797,5872671.52881643,5.175
2039,2015-11-01 08:27:39.000,404680.67429662,5872671.85737662,5.175
2039,2015-11-01 08:28:32.000,404691.23365153,5872671.26859168,4.968
2039,2015-11-01 08:30:22.000,404711.57089689,5872668.02037012,4.761
2039,2015-11-01 08:32:13.000,404732.66532834,5872670.4263893,5.382
2039,2015-11-01 08:34:02.000,404761.60772905,5872666.37143189,5.796
2039,2015-11-01 08:34:30.000,404770.1405589,5872665.39699053,5.175
2039,2015-11-01 08:35:52.000,404786.57441251,5872675.050821,5.175
2039,2015-11-01 08:37:15.000,404797.28888966,5872677.37378912,4.968
2039,2015-11-01 08:37:44.000,404797.31094134,5872678.8156753,5.382
2039,2015-11-01 08:38:37.000,404795.33530304,5872681.98090124,4.968
2039,2015-11-01 08:39:33.000,404785.41541303,5872681.05679156,3.726
2039,2015-11-01 08:42:18.000,404778.67489665,5872684.14296378,4.968
2039,2015-11-01 08:43:13.000,404777.73429776,5872682.92406685,5.175
2039,2015-11-01 08:45:03.000,404766.12836606,5872673.61536499,5.796
2039,2015-11-01 08:45:57.000,404766.07143344,5872673.67564399,5.589
2039,2015-11-01 08:46:52.000,404766.15330445,5872673.77197633,5.796
2039,2015-11-01 08:47:21.000,404766.17524347,5872673.82689384,5.796
2039,2015-11-01 08:49:11.000,404766.72742303,5872673.34904252,5.796
2039,2015-11-01 08:49:39.000,404764.7022794,5872669.18772559,5.796
2039,2015-11-01 08:50:04.000,404762.11768683,5872664.2157867,5.796
2039,2015-11-01 08:51:28.000,404754.69879207,5872657.81659891,5.796
2039,2015-11-01 08:53:16.000,404743.30118886,5872676.00188546,5.382
2039,2015-11-01 08:54:12.000,404743.68170242,5872675.63572327,5.382
2039,2015-11-01 08:56:02.000,404745.3311288,5872675.70003027,5.382
2039,2015-11-01 08:56:57.000,404745.58366575,5872677.23723093,5.175
2039,2015-11-01 08:57:53.000,404752.02742719,5872674.02890494,5.175
2039,2015-11-01 08:58:47.000,404753.91479842,5872672.79189406,5.589
2039,2015-11-01 09:04:17.000,404757.37426029,5872672.50922583,5.382
2039,2015-11-01 09:05:13.000,404779.30158952,5872677.01135123,5.796
2039,2015-11-01 09:06:07.000,404785.52918714,5872676.72291042,6.003
2039,2015-11-01 09:07:03.000,404784.813886,5872677.5822702,5.796
2039,2015-11-01 09:08:23.000,404759.42630406,5872684.62356348,5.796
2039,2015-11-01 09:08:52.000,404757.7398184,5872682.89130251,5.175
2039,2015-11-01 09:09:20.000,404757.76509525,5872682.46991765,5.382
2039,2015-11-01 09:09:47.000,404757.48456837,5872682.06864074,5.382
2039,2015-11-01 09:10:15.000,404757.28336263,5872682.14123548,5.382
2039,2015-11-01 09:10:42.000,404757.16779732,5872682.13367986,5.382
2039,2015-11-01 09:11:36.000,404757.12572992,5872681.8506616,5.382
2039,2015-11-01 09:12:34.000,404757.19996999,5872681.9833233,5.589
2039,2015-11-01 09:13:00.000,404757.21335746,5872682.02487152,5.589
2039,2015-11-01 09:14:22.000,404757.71036347,5872682.30111719,5.382
2039,2015-11-01 09:16:13.000,404756.89916297,5872679.77239883,5.382
2039,2015-11-01 09:17:07.000,404756.06048098,5872680.04279825,5.382
2039,2015-11-01 09:18:02.000,404755.76922107,5872680.06965887,5.382
2039,2015-11-01 09:18:57.000,404755.2832971,5872680.13370206,5.382
2039,2015-11-01 09:19:51.000,404755.3600932,5872679.98987486,5.382
2039,2015-11-01 09:21:42.000,404755.76580898,5872673.58725627,5.382
2039,2015-11-01 09:22:37.000,404755.5846376,5872672.34318511,5.382
2039,2015-11-01 09:23:32.000,404747.67173129,5872672.16358979,5.382
2039,2015-11-01 09:24:00.000,404747.71855313,5872672.62627764,5.382
2039,2015-11-01 09:24:55.000,404747.56711811,5872672.78170494,5.589
2039,2015-11-01 09:26:17.000,404747.09768486,5872672.92146784,5.589
2039,2015-11-01 09:27:40.000,404749.54342905,5872672.13341639,5.382
2039,2015-11-01 09:28:09.000,404750.44955103,5872672.05207855,5.796
2039,2015-11-01 09:28:35.000,404751.58293867,5872672.72390999,5.796
2039,2015-11-01 09:29:02.000,404752.25967719,5872673.56066359,5.796
2039,2015-11-01 09:29:56.000,404760.67283255,5872676.93165036,5.382
2039,2015-11-01 09:30:52.000,404767.27319613,5872681.5002341,5.175
2039,2015-11-01 09:31:47.000,404767.48173804,5872682.16201846,5.175
2039,2015-11-01 09:32:14.000,404767.90072349,5872682.40077844,5.175
2039,2015-11-01 09:33:37.000,404780.394488,5872679.77202158,5.589
2039,2015-11-01 09:36:24.000,404783.41858312,5872681.16924306,5.589
2039,2015-11-01 09:37:17.000,404791.88943668,5872675.84729908,6.003
2039,2015-11-01 09:37:46.000,404795.97056527,5872675.49777804,6.003
2039,2015-11-01 09:38:12.000,404799.88087135,5872673.19333743,6.003
2039,2015-11-01 09:39:09.000,404800.73226293,5872673.82758711,5.796
2039,2015-11-01 09:41:53.000,404798.18314577,5872666.70640301,6.21
2039,2015-11-01 09:42:47.000,404797.79035173,5872667.457103,6.003
2039,2015-11-01 09:45:32.000,404809.64180681,5872689.88020964,5.796
2039,2015-11-01 09:46:27.000,404808.51462089,5872692.21682025,5.382
2039,2015-11-01 09:47:23.000,404800.77662703,5872692.53775414,5.382
2039,2015-11-01 09:48:18.000,404795.96022952,5872693.42259545,5.175
2039,2015-11-01 09:51:02.000,404792.6031863,5872691.17640246,5.382
2039,2015-11-01 09:54:15.000,404794.93943369,5872690.00577135,5.382
2039,2015-11-01 09:55:11.000,404796.22409222,5872688.2565354,5.589
2039,2015-11-01 09:56:33.000,404796.84276952,5872694.12051503,5.382
2039,2015-11-01 09:57:28.000,404796.11228006,5872694.60766651,4.968
2039,2015-11-01 10:00:13.000,404771.59214229,5872687.40895443,4.968
2039,2015-11-01 10:02:02.000,404763.63252076,5872683.20281145,5.175
2039,2015-11-01 10:02:31.000,404762.00258985,5872683.42724643,5.175
2039,2015-11-01 10:03:52.000,404749.64239962,5872680.3283748,5.175
2039,2015-11-01 10:06:10.000,404754.02041022,5872677.37532503,5.175
2039,2015-11-01 10:06:37.000,404754.72225087,5872676.8618853,5.175
2039,2015-11-01 10:08:54.000,404747.55982399,5872664.62231725,5.175
2039,2015-11-01 10:09:23.000,404744.93400366,5872664.63575508,5.589
2039,2015-11-01 10:09:49.000,404743.18233773,5872664.74957508,5.589
2039,2015-11-01 10:11:12.000,404742.14785703,5872664.77356411,5.382
2039,2015-11-01 10:12:08.000,404733.7744895,5872666.29116736,5.382
2039,2015-11-01 10:13:02.000,404726.38699969,5872666.16269846,5.175
2039,2015-11-01 10:13:29.000,404721.75149791,5872663.29949368,5.175
2039,2015-11-01 10:13:56.000,404719.32421915,5872660.29340306,5.175
2039,2015-11-01 10:14:52.000,404711.92645772,5872655.52072891,6.003
2039,2015-11-01 10:16:42.000,404691.54079535,5872659.54080862,5.175
2039,2015-11-01 10:18:05.000,404681.93845254,5872656.88367652,5.382
2039,2015-11-01 10:18:31.000,404680.44284761,5872655.11546198,5.382
2039,2015-11-01 10:19:00.000,404674.18695692,5872659.3434309,5.382
2039,2015-11-01 10:19:27.000,404666.7050876,5872663.43113584,5.382
2039,2015-11-01 10:19:54.000,404661.49300666,5872665.08837375,5.382
2039,2015-11-01 10:21:17.000,404649.25539485,5872660.54635082,5.382
2039,2015-11-01 10:24:01.000,404615.45212549,5872651.80409926,5.382
2039,2015-11-01 10:26:19.000,404598.92522628,5872638.37561698,5.175
2039,2015-11-01 10:27:42.000,404600.42099112,5872625.13448528,5.382
2039,2015-11-01 10:29:31.000,404589.88235177,5872603.36588287,5.796
2039,2015-11-01 10:30:54.000,404583.25024265,5872597.06647385,5.175
2039,2015-11-01 10:31:24.000,404580.32740759,5872594.28803594,5.382
2039,2015-11-01 10:31:49.000,404577.28808306,5872591.84396865,4.968
2039,2015-11-01 10:32:17.000,404573.30303138,5872591.40280659,4.968
2039,2015-11-01 10:33:11.000,404566.56877839,5872590.23551395,5.175
2039,2015-11-01 10:34:07.000,404564.96393122,5872589.83862787,5.175
2039,2015-11-01 10:35:01.000,404568.09476735,5872589.12952754,4.968
2039,2015-11-01 10:35:57.000,404569.68808988,5872585.46060607,5.175
2039,2015-11-01 10:36:51.000,404568.0187112,5872582.37571152,5.175
2039,2015-11-01 10:38:41.000,404562.82022262,5872570.14616291,4.968
2039,2015-11-01 10:40:31.000,404576.87170503,5872557.27324463,4.761
2039,2015-11-01 10:41:26.000,404586.65207065,5872546.06241152,4.347
2039,2015-11-01 10:41:54.000,404581.40089374,5872545.84764488,4.347
2039,2015-11-01 10:42:21.000,404581.21924541,5872536.81689255,4.968
2039,2015-11-01 10:43:17.000,404579.39755074,5872529.81170936,4.968
2039,2015-11-01 10:44:11.000,404577.24826369,5872528.27729706,5.175
2039,2015-11-01 10:45:06.000,404575.65158474,5872525.85667337,4.968
2039,2015-11-01 10:45:34.000,404578.09206146,5872523.46728326,4.968
2039,2015-11-01 10:46:01.000,404577.56360738,5872523.0088472,4.968
2039,2015-11-01 10:46:56.000,404578.52123558,5872519.79103709,4.761
2039,2015-11-01 10:47:24.000,404578.6413989,5872520.07745939,4.968
2039,2015-11-01 10:47:52.000,404577.8359286,5872518.37149308,4.761
2039,2015-11-01 10:48:47.000,404581.35191045,5872499.23907813,4.968
2039,2015-11-01 10:50:36.000,404583.94866347,5872492.12172435,4.761
2039,2015-11-01 10:51:32.000,404594.7216099,5872487.73965555,4.968
2039,2015-11-01 10:54:16.000,404608.57731982,5872474.73297229,4.761
2039,2015-11-01 10:56:34.000,404631.83554482,5872463.77842099,4.761
2039,2015-11-01 10:58:52.000,404656.27374324,5872459.25786434,4.761
2039,2015-11-01 10:59:48.000,404665.18907851,5872456.15438725,4.761
2039,2015-11-01 11:00:15.000,404667.89425555,5872454.12164382,4.761
2039,2015-11-01 11:00:42.000,404678.62907154,5872444.70535332,4.761
2039,2015-11-01 11:01:36.000,404678.70779868,5872443.39669913,4.761
2039,2015-11-01 11:02:31.000,404686.30461844,5872438.33282826,4.761
2039,2015-11-01 11:03:28.000,404692.599037,5872436.89465605,4.761
2039,2015-11-01 11:03:54.000,404695.47165917,5872436.78477796,4.968
2039,2015-11-01 11:04:21.000,404696.15433867,5872437.05841669,4.761
2039,2015-11-01 11:05:44.000,404697.95598101,5872437.07587669,4.761
2039,2015-11-01 11:06:12.000,404716.04569174,5872436.6140714,4.761
2039,2015-11-01 11:10:21.000,404712.89921424,5872430.10932442,4.761
2039,2015-11-01 11:11:14.000,404701.79552769,5872422.27720858,4.554
2039,2015-11-01 11:11:43.000,404694.60191479,5872421.22916562,4.554
2039,2015-11-01 11:12:38.000,404686.58979146,5872420.16868819,4.347
2039,2015-11-01 11:17:11.000,404685.88124673,5872411.51399037,4.14
2039,2015-11-01 11:18:08.000,404696.64852416,5872404.87474395,2.691
2039,2015-11-01 11:19:01.000,404701.19316607,5872401.75866971,4.14
2039,2015-11-01 11:19:58.000,404697.66685995,5872407.63232519,4.347
2039,2015-11-01 11:20:25.000,404696.02113679,5872411.72621697,4.347
2039,2015-11-01 11:20:51.000,404695.81586911,5872413.48133618,4.761
2039,2015-11-01 11:21:46.000,404697.07381082,5872419.92593377,4.761
2039,2015-11-01 11:22:41.000,404698.63914107,5872420.05655837,4.761
2039,2015-11-01 11:23:38.000,404701.8427893,5872415.29326591,4.554
2039,2015-11-01 11:27:16.000,404735.16467309,5872405.06532304,4.347
2039,2015-11-01 11:27:44.000,404738.15861165,5872410.87857082,4.347
2039,2015-11-01 11:28:12.000,404742.91979164,5872417.12396461,4.347
2039,2015-11-01 11:29:06.000,404750.88683084,5872426.07260562,4.968
2039,2015-11-01 11:30:01.000,404758.03617456,5872435.61449276,4.761
2039,2015-11-01 11:31:51.000,404758.46637712,5872436.35348283,4.968
2039,2015-11-01 11:32:47.000,404757.48403191,5872435.3705358,5.175
2039,2015-11-01 11:33:42.000,404756.910728,5872435.01459344,5.175
2039,2015-11-01 11:34:36.000,404756.23136106,5872431.39857595,4.554
2039,2015-11-01 11:35:31.000,404755.78353922,5872430.65516438,5.382
2039,2015-11-01 11:36:26.000,404752.50260446,5872431.48364705,4.968
2039,2015-11-01 11:37:21.000,404738.76472142,5872429.50278072,5.175
2039,2015-11-01 11:38:17.000,404730.38685962,5872426.11218119,4.968
2039,2015-11-01 11:39:39.000,404719.36515503,5872418.15252968,4.761
2039,2015-11-01 11:40:07.000,404714.98223088,5872416.50073258,4.761
2039,2015-11-01 11:41:01.000,404709.2724183,5872415.20292757,4.554
2039,2015-11-01 11:41:58.000,404702.93815975,5872413.7593839,4.554
2039,2015-11-01 11:42:51.000,404696.58667055,5872416.64213519,4.347
2039,2015-11-01 11:44:42.000,404688.47936496,5872408.16959616,3.726
2039,2015-11-01 11:47:26.000,404689.95775685,5872414.72679889,3.726
2039,2015-11-01 11:48:21.000,404690.47899972,5872415.74762672,3.933
2039,2015-11-01 11:49:17.000,404713.85606933,5872396.58262478,4.14
2039,2015-11-01 11:50:11.000,404721.56025684,5872397.89638157,4.554
2039,2015-11-01 11:52:02.000,404733.02983847,5872407.15626775,4.554
2039,2015-11-01 11:52:57.000,404739.71936626,5872419.63878606,4.761
2039,2015-11-01 11:53:24.000,404744.72385927,5872422.14884336,4.761
2039,2015-11-01 11:53:52.000,404749.2927033,5872421.32854265,4.761
2039,2015-11-01 11:55:41.000,404766.97628747,5872431.42456728,4.968
2039,2015-11-01 11:56:36.000,404761.21161781,5872443.38213054,5.175
2039,2015-11-01 11:59:49.000,404731.98522281,5872448.5089697,5.175
2039,2015-11-01 12:00:18.000,404728.70623412,5872447.5213501,5.175
2039,2015-11-01 12:01:11.000,404721.75477993,5872445.70368264,5.175
2039,2015-11-01 12:02:05.000,404717.99157757,5872441.20003053,5.382
2039,2015-11-01 12:03:56.000,404699.15451575,5872433.64209793,4.761
2039,2015-11-01 12:05:46.000,404686.84141064,5872428.65807325,4.761
2039,2015-11-01 12:08:31.000,404670.28793585,5872424.66250536,4.347
2039,2015-11-01 12:10:21.000,404664.19073847,5872448.95731417,4.761
2039,2015-11-01 12:11:45.000,404661.88159253,5872466.60413903,4.554
2039,2015-11-01 12:12:11.000,404661.97265125,5872467.2483348,4.554
2039,2015-11-01 12:14:02.000,404643.39022688,5872475.06437487,5.175
2039,2015-11-01 12:14:57.000,404639.94761139,5872475.34656611,4.968
2039,2015-11-01 12:15:52.000,404633.19626829,5872474.50502182,4.968
2039,2015-11-01 12:16:47.000,404624.32854585,5872471.01341934,4.761
2039,2015-11-01 12:17:41.000,404617.39936446,5872476.34238607,5.175
2039,2015-11-01 12:18:37.000,404614.3036341,5872480.3649053,4.761
2039,2015-11-01 12:19:31.000,404611.01887334,5872484.36589036,4.968
2039,2015-11-01 12:20:28.000,404608.23988074,5872488.12605584,4.761
2039,2015-11-01 12:20:54.000,404606.87164963,5872488.60565397,4.761
2039,2015-11-01 12:21:21.000,404606.40113701,5872488.65133897,5.175
2039,2015-11-01 12:22:16.000,404607.73242716,5872491.06381338,4.554
2039,2015-11-01 12:23:11.000,404608.1348656,5872492.59548301,5.175
2039,2015-11-01 12:23:39.000,404602.73458679,5872505.36854502,5.175
2039,2015-11-01 12:24:07.000,404601.00531892,5872509.83324679,4.761
2039,2015-11-01 12:26:51.000,404589.28816603,5872524.18225908,5.382
2039,2015-11-01 12:27:47.000,404590.89831057,5872533.05892832,5.589
2039,2015-11-01 12:30:03.000,404584.05872671,5872552.52722571,5.382
2039,2015-11-01 12:30:31.000,404582.06172561,5872555.28733418,5.382
2039,2015-11-01 12:30:59.000,404585.22096888,5872561.12223911,5.382
2039,2015-11-01 12:31:26.000,404585.78619611,5872565.59050161,5.382
2039,2015-11-01 12:32:49.000,404576.02666243,5872581.58061081,5.589
2039,2015-11-01 12:33:15.000,404581.23443079,5872587.16952125,5.589
2039,2015-11-01 12:33:46.000,404584.28078137,5872592.2574996,5.382
2039,2015-11-01 12:34:11.000,404586.36793704,5872594.76741157,5.175
2039,2015-11-01 12:35:05.000,404585.12656577,5872601.9129117,5.175
2039,2015-11-01 12:36:01.000,404585.31088389,5872605.02570744,5.382
2039,2015-11-01 12:37:25.000,404584.13229029,5872606.83740442,5.382
2039,2015-11-01 12:37:50.000,404584.05022092,5872606.90203852,4.968
2039,2015-11-01 12:38:46.000,404583.46973372,5872606.05267207,4.968
2039,2015-11-01 12:39:41.000,404586.2695797,5872604.33825211,5.175
2039,2015-11-01 12:40:37.000,404582.81367724,5872595.24711938,5.382
2039,2015-11-01 12:41:31.000,404584.1630894,5872597.13012817,5.796
2039,2015-11-01 12:45:11.000,404603.59790328,5872634.82173767,5.382
2039,2015-11-01 12:46:06.000,404599.34020816,5872643.75489104,5.382
2039,2015-11-01 12:47:01.000,404597.84136014,5872647.45159719,5.382
2039,2015-11-01 12:47:56.000,404608.86471005,5872654.21545725,5.382
2039,2015-11-01 12:48:23.000,404609.7621757,5872657.59549982,5.382
2039,2015-11-01 12:49:18.000,404612.9898663,5872660.89978431,5.589
2039,2015-11-01 12:49:46.000,404614.79543746,5872661.22126876,5.382
2039,2015-11-01 12:50:13.000,404614.52602371,5872660.07629667,4.761
2039,2015-11-01 12:50:41.000,404615.7506538,5872657.91062381,4.761
2039,2015-11-01 12:51:36.000,404630.38699521,5872650.89446076,6.003
